 Number,Item,Item Count,Location,Transaction Name,Date
TT22D07180807,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180807,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180808,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180808,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180812,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180812,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180812,DE-E13-BONE-S/M,1,Stock-TX,Inventory Transfer #IT2091,8/9/2023
TT22D07180814,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180814,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180817,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2421,1/4/2023
TT22D07180817,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180823,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180823,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180823,DE-E13-BONE-S/M,1,Stock-TX,Inventory Transfer #IT2092,8/9/2023
TT22D07180826,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180826,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3055,3/13/2023
TT22D07180831,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180831,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180834,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180834,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180840,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2418,12/29/2022
TT22D07180840,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180840,DE-E13-BONE-S/M,1,Stock-TX,Inventory Transfer #IT2091,8/9/2023
TT22D07180843,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2421,1/4/2023
TT22D07180843,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2997,2/27/2023
TT22D07180843,DE-E13-BONE-S/M,1,Stock-TX,Inventory Transfer #IT2092,8/9/2023
TT22D07180847,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180847,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180848,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180848,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3055,3/13/2023
TT22D07180852,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180852,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180857,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180857,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180860,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180860,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3055,3/13/2023
TT22D07180864,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180864,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3055,3/13/2023
TT22D07180869,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2418,12/29/2022
TT22D07180869,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180871,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180871,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180873,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180873,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180874,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180874,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3029,3/10/2023
TT22D07180876,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2421,1/4/2023
TT22D07180876,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2997,2/27/2023
TT22D07180876,DE-E13-BONE-S/M,1,Stock-TX,Inventory Transfer #IT2092,8/9/2023
TT22D07180879,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180879,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180881,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2418,12/29/2022
TT22D07180881,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180886,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180886,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180887,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180887,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180890,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2421,1/4/2023
TT22D07180890,DE-E13-BONE-S/M,1,Stock-TX,Item Receipt #IR3057,3/13/2023
TT22D07180890,DE-E13-BONE-S/M,1,Irving : Stock-TX,Inventory Transfer #IT1616,5/9/2023
TT22D07180893,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2421,1/4/2023
TT22D07180893,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180894,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180894,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180896,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2421,1/4/2023
TT22D07180896,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180896,DE-E13-BONE-S/M,1,Stock-TX,Inventory Transfer #IT2091,8/9/2023
TT22D07180897,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180897,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3029,3/10/2023
TT22D07180898,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180898,DE-E13-BONE-S/M,1,Stock-TX,Item Receipt #IR3057,3/13/2023
TT22D07180898,DE-E13-BONE-S/M,1,Irving : Stock-TX,Inventory Transfer #IT1616,5/9/2023
TT22D07180899,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180899,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3055,3/13/2023
TT22D07180907,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180907,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180908,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180908,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180912,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180912,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180923,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180923,DE-E13-BONE-S/M,1,Irving : Stock-TX,Inventory Transfer #IT1354,2/7/2023
TT22D07180926,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180926,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3055,3/13/2023
TT22D07180927,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180927,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180928,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2418,12/29/2022
TT22D07180928,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180937,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180937,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3055,3/13/2023
TT22D07180938,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180938,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3055,3/13/2023
TT22D07180939,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180939,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180941,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2421,1/4/2023
TT22D07180941,DE-E13-BONE-S/M,1,Stock-TX,Item Receipt #IR3057,3/13/2023
TT22D07180941,DE-E13-BONE-S/M,1,Irving : Stock-TX,Inventory Transfer #IT1616,5/9/2023
TT22D07180942,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2421,1/4/2023
TT22D07180942,DE-E13-BONE-S/M,1,Stock-TX,Item Receipt #IR3057,3/13/2023
TT22D07180942,DE-E13-BONE-S/M,1,Irving : Stock-TX,Inventory Transfer #IT1616,5/9/2023
TT22D07180945,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180945,DE-E13-BONE-S/M,1,Stock-TX,Item Receipt #IR3057,3/13/2023
TT22D07180945,DE-E13-BONE-S/M,1,Irving : Stock-TX,Inventory Transfer #IT1616,5/9/2023
TT22D07180954,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2418,12/29/2022
TT22D07180954,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180954,DE-E13-BONE-S/M,1,Stock-TX,Inventory Transfer #IT2092,8/9/2023
TT22D07180963,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180963,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180965,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180965,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180966,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180966,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180967,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2418,12/29/2022
TT22D07180967,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180969,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180969,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3055,3/13/2023
TT22D07180972,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2421,1/4/2023
TT22D07180972,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180973,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180973,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180977,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180977,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3055,3/13/2023
TT22D07180978,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180978,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3031,3/10/2023
TT22D07180986,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180986,DE-E13-BONE-S/M,1,Stock-TX,Item Receipt #IR3057,3/13/2023
TT22D07180986,DE-E13-BONE-S/M,1,Irving : Stock-TX,Inventory Transfer #IT1616,5/9/2023
TT22D07180987,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180987,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07180996,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2343,12/14/2022
TT22D07180996,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3055,3/13/2023
TT22D07180998,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07180998,DE-E13-BONE-S/M,1,Irving : Stock-TX,Inventory Transfer #IT1354,2/7/2023
TT22D07181000,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2417,12/29/2022
TT22D07181000,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22D07181000,DE-E13-BONE-S/M,1,Stock-TX,Inventory Transfer #IT2091,8/9/2023
TT22DO4300020,DE-E13-BONE-S/M,1,1375ONT-CA,Item Receipt #IR2421,1/4/2023
TT22DO4300020,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR2982,2/21/2023
TT22DO4300385,DE-E13-BONE-S/M,1,Stock-CA,Item Receipt #IR2132,11/18/2022
TT22DO4300385,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3058,3/13/2023
TT22DO4300385,DE-E13-BONE-S/M,1,Stock-TX,Inventory Transfer #IT2092,8/9/2023
TT22DO4300488,DE-E13-BONE-S/M,1,Stock-CA,Item Receipt #IR2887,1/27/2023
TT22DO4300488,DE-E13-BONE-S/M,1,Irving : Stock-TX,Item Receipt #IR3058,3/13/2023
TT22DO4300488,DE-E13-BONE-S/M,1,Stock-TX,Item Receipt #IR3650,7/20/2023
TT22A06050011,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A06050011,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A06050067,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A06050067,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A06050067,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2154,8/15/2023
TT22A06050222,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A06050222,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A06050222,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A06050992,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A06050992,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010005,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010005,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010005,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2059,8/4/2023
TT22A09010006,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010006,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010006,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09010022,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010022,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010029,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010029,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010040,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010040,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010057,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010057,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010059,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010059,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010063,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010063,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010063,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT1864,6/29/2023
TT22A09010064,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010064,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010075,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010075,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010081,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010081,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010082,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010082,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010083,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010083,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010084,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010084,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010097,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010097,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010101,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010101,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010101,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09010113,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010113,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010113,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09010118,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010118,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010123,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010123,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010132,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010132,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010134,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010134,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010137,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010137,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010141,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010141,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010141,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT1864,6/29/2023
TT22A09010146,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010146,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010147,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010147,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010160,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010160,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010165,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010165,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010180,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010180,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010194,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010194,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010197,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010197,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010198,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010198,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010206,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010206,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010208,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010208,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010210,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010210,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010217,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010217,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010217,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09010263,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010263,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010270,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010270,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010278,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010278,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010279,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010279,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010279,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09010286,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010286,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010289,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010289,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010303,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010303,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010304,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010304,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010304,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09010305,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010305,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010309,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010309,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010310,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010310,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010310,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
